id,data_criacao,titulo,cidade,estado,tipo_problema,resolvido:bool,conteudo,tipo_postagem,ordem_da_interacao,tipo_interacao,id_pai,nome_completo_empresa,nome_curto_empresa,site_empresa,categoria_empresa
CYSEQaCS-gqqkyu8,2022-03-17,Código localizador ,Cuiabá,MT,Não recebi voucher,True,"Excelente atendimento! A empresa é muito séria, tivemos apenas a infelicidade do App não encontrar a viagem usando o localizador no App! Mas indo até a gol, identificamos a vericidade da passagem! 
Grato pela resposta rápida.",interaction,2,FINAL_ANSWER,f_6oPBkq4RpKNGeE,Zupper Viagens,zupper-viagens,http://www.zupper.com.br,['Agência de Viagens']
i8Zk1ezTp9UsmMUh,2022-03-29, Valores à Receber - Banco Central ,Cariacica,ES,Não consigo falar com o banco ,False,"Boa tarde, eu entrei no site do Banco Central em &quot;Valores a Receber&quot; e no dia que liberaram para eu resgatar meu dinheiro vi lá que tenho dinheiro a receber do banco BMG, porém enviei e-mail tem mais de 2 semanas e até hoje não me responderam, e agora tentei ligar pelo número 4002-7007 e não tem nenhuma opção para eu falar com atendente só opção de cartão de crédito, sendo que nem possuo.
Queria saber como faço para resgatar o valor que tenho direito de receber. ",complaint,0,COMPLAINT,i8Zk1ezTp9UsmMUh,Banco BMG,banco-bmg,http://www.bancobmg.com.br,"['Bancos', 'Cartões de Crédito', 'Financeiras', 'Internet Banking']"
3ZBaqtiD8UG2K5k2,2022-04-04, Valores à Receber - Banco Central ,Cariacica,ES,Não consigo falar com o banco ,False,"Olá, Balsino. Como vai? 

Tentamos contato com você nos dias 31/03/2022 às 18h14min, 01/04/2022 às 19h16min e 04/04/2022 às 14h07min pelo e-mail cadastrado e pelo telefone informado, mas não obtivemos sucesso. 


Como você não retornou, estamos finalizando esse atendimento. Mas, se ainda precisar de ajuda, basta nos enviar uma mensagem privada nessa solicitação e ficar atento aos nossos contatos para atendimento.

Reforçamos que estamos disponíveis para contato nos canais de atendimento abaixo: 
- WhatsApp: (11) 4002 7007; 
- SAC 0800 979 9099; 
- Central de Relacionamento Bmg Card: 
. ligações originadas de telefone celular (11) 4002 7007; 
. ligações originadas de telefone fixo 0800 770 1790; 
- Central de Relacionamento Outros Produtos: 0800 031 8866. 

Time Bmg",interaction,1,ANSWER,i8Zk1ezTp9UsmMUh,Banco BMG,banco-bmg,http://www.bancobmg.com.br,"['Bancos', 'Cartões de Crédito', 'Financeiras', 'Internet Banking']"
OhSYi36sHagIjcxi,2022-02-11,Cancelamento de conta ,Maceió,AL,Não consigo cancelar,True,"Fiz minha conta na banqi ,mas depois decidi excluir no dia 4 de fevereiro entrei no app e solicitei a exclusão da conta ,eles dao o prazo de 48h,no dia 7 a conta ainda estava ativa solicitei novamente o cancelamento,no dia 9 outra solicitação,e nada ,resolvi ligar para um número de atendimento 3003-3283 no dia 10/02 a atendente me informou que estava avendo um erro ao cancelar minha conta que ia entrar em contato pelo whats app e ate agora não entraram em contato comigo e  conseguir cancelar essa conta .",complaint,0,COMPLAINT,OhSYi36sHagIjcxi,banQi,banqi,http://banqi.com.br,"['Bancos', 'Financeiras', 'Aplicativos']"
hLursyPoa6KaFUnp,2022-02-15,Cancelamento de conta ,Maceió,AL,Não consigo cancelar,True,"Olá, Carla.
 Nosso time de atendimento respondeu essa mensagem pra você via telefone no dia 15/02/202.
 O atendimento banQi trabalha 24 horas por dia, 7 dias por semana, para te ajudar quando você precisar.
 Em caso de novas dúvidas entre em contato com um de nossos canais de atendimento:
 - Chat no App: Respondemos instantaneamente
 - WhatsApp: Salve o número 11 3003-0811 nos seus contatos e envie uma mensagem
 - Telefone: Capitais e regiões metropolitanas pelo 3003-3283, ou todas as demais regiões pelo 0800 205 3283
Será sempre um prazer te ajudar!
 Aproveitamos também para pedir que você não esqueça de deixar a sua avaliação aqui no Reclame Aqui. Sua opinião é muito importante para que possamos continuar melhorando a experiência dos nossos clientes.
 Equipe banQi.",interaction,1,ANSWER,OhSYi36sHagIjcxi,banQi,banqi,http://banqi.com.br,"['Bancos', 'Financeiras', 'Aplicativos']"
3bJTtjDMyKbmaE6l,2022-02-15,Cancelamento de conta ,Maceió,AL,Não consigo cancelar,True,"Eles me ligaram e informaram que minha conta ja foi cancelada ,logo sairá os dados do sistema .",interaction,2,FINAL_ANSWER,OhSYi36sHagIjcxi,banQi,banqi,http://banqi.com.br,"['Bancos', 'Financeiras', 'Aplicativos']"
z24gWC5IREejZphF,2022-04-07,Mercado Livre está me forçando a ficar com o nome sujo,São José,SC,"Conta Bloqueada, desrespeito",False,"Tenho 30 anos, nunca tive meu nome sujo na vida. O Mercado Livre bloqueou minha conta, pelos motivos deles e isso não me importa, eu não me importo de não ter mais conta lá, porém o que acontece é que eu tenho um Cartão do Mercado Pago e lá tem uma compra que fiz parcelada. Sendo assim, todo mês eu pago assiduamente meu boleto da fatura e nunca atrasei. Mas agora com o bloqueio da minha conta, eu NÃO TENHO MAIS ACESSO AOS BOLETOS PARA PAGAMENTO DA MINHA FATURA. Mandei mensagem para o Mercado livre mais de 3 vezes e eles não querem me conceder acesso aos boletos para pagamento, para forçar uma situação onde eles possam sujar meu nome junto aos órgãos de proteção ao crédito.

Isso é um absurdo. Eu tenho uma dívida, que ainda não está em atraso no presente momento que estou enviando essa reclamação, tenho o dinheiro para paga-la como sempre FIZ, assiduamente, porém eu não tenho ACESSO, ao BOLETO DE PAGAMENTO, pois o Mercado Livre está cerceando os meus direitos de consumidor.

Eu não aguento mais essa situação, eu já sei onde isso vai dar, porém fiz questão de deixar isso público e notório para que todos saibam o que está acontecendo. Agora vou atrás dos meus direitos junto a polícia, procon e justiça.",complaint,0,COMPLAINT,z24gWC5IREejZphF,Mercado Livre,mercado-livre,http://www.mercadolivre.com.br,['Anúncios e Classificados']
BfErJ-N1v6cwCc6s,2022-04-08,Mercado Livre está me forçando a ficar com o nome sujo,São José,SC,"Conta Bloqueada, desrespeito",False,"Bom dia, César, esperamos que esteja bem!

A nossa equipe realiza diversas análises internas para que todas as negociações em nosso site ocorram com segurança e, após algumas verificações, decidimos manter a sua conta suspensa definitivamente, pois identificamos atividades irregulares.

Caso tenha alguma dúvida sobre essa medida que foi tomada, convidamos você a ler os nossos Termos e Condições acessando este link: http://bit.ly/2F8Fome. 

Sobre a sua fatura não se preocupe! Temos uma equipe especializada que poderá te ajudar com isso. É só contatá-los por este número:0800 591 0943 ou pelo WhatsApp (11) 991328527, de segunda a sexta-feira, das 8h às 20h.

Esperamos ter esclarecido suas dúvidas!
Equipe de Atenção ao Cliente
Mercado Livre.",interaction,1,ANSWER,z24gWC5IREejZphF,Mercado Livre,mercado-livre,http://www.mercadolivre.com.br,['Anúncios e Classificados']
763FRbRIn7NxQpUl,2022-04-08,Mercado Livre está me forçando a ficar com o nome sujo,São José,SC,"Conta Bloqueada, desrespeito",False,"A Empresa me passou um número de Whatsapp que não existe. Quando ligo no 0800 eles pedem meu CPF eu digito e eles falam que está tudo certo com meu contrato e desligam. Resumindo, o Mercado Livre e Mercado Pago, estão me impedindo de pagar minha fatura, me forçando a ficar inadimplente consequentemente forçando uma situação onde vão sujar meu nome. Já tenho tudo documentado, Vídeos, Prints, Emails, segunda feira vou acionar o procon e vou na delegacia fazer um boletim de ocorrência.",interaction,2,REPLY,z24gWC5IREejZphF,Mercado Livre,mercado-livre,http://www.mercadolivre.com.br,['Anúncios e Classificados']
W0oFOrPwblw3FaAG,2022-04-11,Produto com defeito ,Porto Alegre,RS,,False,"Comprei um micro sistem JVC DN300 e quando liguei não  funcionou reclamei no site das Americanas e ainda não  recebi nenhum  contato só dizem que está em análise,fazem 18 dias e nada
Podem ajudar 
",complaint,0,COMPLAINT,W0oFOrPwblw3FaAG,Americanas Marketplace,americanas-marketplace,http://www.americanas.com.br,"['Marketplace', 'Higiene e Limpeza Pessoal', 'Higiene e limpeza doméstica', 'Higiene Bucal', 'Utilidades domésticas', 'Acessórios para Carros', 'Acessórios para Celulares, Tablets e Computadores', 'Óculos, Lentes e Acessórios', 'Relógios', 'Jóias e Relojoarias', 'Acessórios de Vestuário', 'Informática', 'Eletroeletrônicos', 'Eletrodomésticos', 'Cama, Mesa e Banho', 'Livros', 'Corpo e Banho', 'Corpo e Banho Infantil', 'Moda Feminina', 'Moda Masculina', 'Moda Infantil', 'Calçados Masculinos', 'Calçados Femininos', 'Calçados Infantis', 'Calçados Esportivos']"
eRNhj9wGlSowj-lq,2022-04-11,Produto com defeito ,Porto Alegre,RS,,False,"Bom dia, Rosane! Como você está?

Fico triste pelo ocorrido, mas não se preocupe, estou aqui para resolver isso para você.

Constatei que foi solicitado o cancelamento do pedido, dia 23/03/2022 às 17h49m, através da sua conta da americanas.com.

Após a solicitação de cancelamento, dia 24/03/2022 às 08h13m, foi enviado no e-mail cadastrado o código de postagem, junto com o procedimento. Portanto, peço que de uma olhada em seu e-mail.

Dessa forma, você terá que postar o produto em uma agência dos correios, sem nenhum custo, até o dia 13/04/2022. Após esse prazo, o código é expirado. 

Depois que o produto for devolvido e passar pela análise de controle de qualidade, você será notificado por e-mail e a troca será liberado.

Esperamos que isso não interfira em seu relacionamento conosco, pois és muito especial para nós e o que queremos em primeiro lugar é a sua satisfação. 

Encaminhei mais informações através da mensagem privada/E-mail.
Peço que verifique se a mensagem foi para sua caixa de Spam, pois lá contêm informações mais detalhadas.

Ah! Caso tenha alguma dúvida e queira sanar, me acione respondendo por lá.

Atenciosamente,

Bruno Carvalho
Atendimento Especial Americanas Marketplace
Segunda à Sexta das 08h00 ás 17h30",interaction,1,ANSWER,W0oFOrPwblw3FaAG,Americanas Marketplace,americanas-marketplace,http://www.americanas.com.br,"['Marketplace', 'Higiene e Limpeza Pessoal', 'Higiene e limpeza doméstica', 'Higiene Bucal', 'Utilidades domésticas', 'Acessórios para Carros', 'Acessórios para Celulares, Tablets e Computadores', 'Óculos, Lentes e Acessórios', 'Relógios', 'Jóias e Relojoarias', 'Acessórios de Vestuário', 'Informática', 'Eletroeletrônicos', 'Eletrodomésticos', 'Cama, Mesa e Banho', 'Livros', 'Corpo e Banho', 'Corpo e Banho Infantil', 'Moda Feminina', 'Moda Masculina', 'Moda Infantil', 'Calçados Masculinos', 'Calçados Femininos', 'Calçados Infantis', 'Calçados Esportivos']"
QY9I5-2RT0v0sNlu,2022-04-07,Segunda via de Nota Fiscal,Caxias do Sul,RS,Não consigo 2ª via NF,True,"Já se passaram mais de 30 dias em que tento sem sucesso obter segunda via da NF de uma compra minha.
Liguei para todos os números do site, fui pessoalmente a loja das americanas em minha cidade e enviei e-mail para todos os e-mails disponibilizados pela loja.
E até o momento, não obtive resposta.
Tenho uma compra parcelada em meu cartão de crédito iniciada em setembro/2021. Obviamente pode se tratar de uma compra realizada em agosto de 2021.
Essa compra não consta da minha lista de pedidos do site e por conseguinte pelos APP da empresa não tenho como acessar a NF.
Enquanto isso. o produto está sem uso, por defeito e não posso enviar a assistência técnica para reparar por falta da NF para confirmar o prazo de garantia. 
Só preciso da NF.",complaint,0,COMPLAINT,QY9I5-2RT0v0sNlu,americanas - Loja Online,americanas-com-loja-online,http://www.americanas.com.br,"['Acessórios para Carros', 'Cama, Mesa e Banho', 'Higiene e Limpeza Pessoal', 'Equipamentos de academia', 'Relógios', 'Acessórios de Vestuário', 'Bolsas e Malas', 'Foto e Vídeo', 'Informática', 'Eletroeletrônicos', 'Eletrodomésticos', 'Eletroportáteis', 'Utilidades domésticas', 'Celulares e Smartphones', 'Telefones fixos (aparelhos)', 'Bebidas', 'Bebidas alcoólicas', 'Brinquedos e jogos', 'Games e Jogos', 'Revelação de Fotos', 'Pets Alimentos', 'Pets Produtos e Acessórios', 'Colchões', 'Perfumarias', 'Livros', 'Material Escolar e Escritórios', 'Corpo e Banho', 'Higiene e limpeza doméstica', 'Óculos, Lentes e Acessórios', 'Suplementos Alimentares', 'Acessórios para Bebê', 'Artigos para bebê', 'Chuveiros e Aquecedores', 'Instrumentos musicais', 'Acessórios para Motos', 'Pneus', 'Bomboniere', 'Mercearia', 'Matinais', 'Móveis Modulados', 'Móveis em Geral', 'Calçados Femininos', 'Calçados Masculinos', 'Alimentos Diet e Light', 'Equipamentos de Beleza e Estética', 'Corpo e Banho Infantil', 'Troca de Fraldas', 'Maquiagem', 'Mãos e Pés', 'Higiene Bucal', 'Cabelos', 'Calçados Infantis', 'Táxi']"
oYDXmkbN27XYDSk0,2022-04-07,Segunda via de Nota Fiscal,Caxias do Sul,RS,Não consigo 2ª via NF,True,"Daniel, boa tarde !! 

Lamentamos o ocorrido, saiba que você é um cliente muito importante para nós.

Aqui na Americanas.com trabalhamos muito para que você tenha uma boa experiência de compra, não vamos decepcioná-lo. 

Para tratar e resolver o seu caso o quanto antes, mantive contato telefônico às 15hs:18min através do número (XX) X9X8X-X6X8 e conforme falamos e interagimos via WhatsApp, encaminhada com sucesso a Nota Fiscal solicitada referente ao produto Smartphone Motorola Moto G100 256GB 5G Wi-Fi Tela 6.7 Dual Chip 12GB RAM Câmera Tripla + Selfie 16MP + 8MP - Luminous Sky.

Agradeço desde já sua compreensão e atenção.

Espero continuar contando com a sua confiança e preferência.

Ah! Se precisar de qualquer ajuda, conte comigo..

Permaneço a disposição!

Atenciosamente,
Camila Rachel Sampaio de Siqueira Rodrigues 
Serviço de Atendimento ao Cliente 
Atendimento Especial  Americanas.com 
Segunda à sexta das 08:00 às 17h30",interaction,1,ANSWER,QY9I5-2RT0v0sNlu,americanas - Loja Online,americanas-com-loja-online,http://www.americanas.com.br,"['Acessórios para Carros', 'Cama, Mesa e Banho', 'Higiene e Limpeza Pessoal', 'Equipamentos de academia', 'Relógios', 'Acessórios de Vestuário', 'Bolsas e Malas', 'Foto e Vídeo', 'Informática', 'Eletroeletrônicos', 'Eletrodomésticos', 'Eletroportáteis', 'Utilidades domésticas', 'Celulares e Smartphones', 'Telefones fixos (aparelhos)', 'Bebidas', 'Bebidas alcoólicas', 'Brinquedos e jogos', 'Games e Jogos', 'Revelação de Fotos', 'Pets Alimentos', 'Pets Produtos e Acessórios', 'Colchões', 'Perfumarias', 'Livros', 'Material Escolar e Escritórios', 'Corpo e Banho', 'Higiene e limpeza doméstica', 'Óculos, Lentes e Acessórios', 'Suplementos Alimentares', 'Acessórios para Bebê', 'Artigos para bebê', 'Chuveiros e Aquecedores', 'Instrumentos musicais', 'Acessórios para Motos', 'Pneus', 'Bomboniere', 'Mercearia', 'Matinais', 'Móveis Modulados', 'Móveis em Geral', 'Calçados Femininos', 'Calçados Masculinos', 'Alimentos Diet e Light', 'Equipamentos de Beleza e Estética', 'Corpo e Banho Infantil', 'Troca de Fraldas', 'Maquiagem', 'Mãos e Pés', 'Higiene Bucal', 'Cabelos', 'Calçados Infantis', 'Táxi']"
QiVbo27ApRw2zUGb,2022-04-07,Segunda via de Nota Fiscal,Caxias do Sul,RS,Não consigo 2ª via NF,True,Achei excelente que tenha sido resolvido em 10 minutos tudo. mas fico triste que nos canais comuns não tenhamos a mesma agilidade para resolver. de qq forma. estou satisfeito com a solução.,interaction,2,FINAL_ANSWER,QY9I5-2RT0v0sNlu,americanas - Loja Online,americanas-com-loja-online,http://www.americanas.com.br,"['Acessórios para Carros', 'Cama, Mesa e Banho', 'Higiene e Limpeza Pessoal', 'Equipamentos de academia', 'Relógios', 'Acessórios de Vestuário', 'Bolsas e Malas', 'Foto e Vídeo', 'Informática', 'Eletroeletrônicos', 'Eletrodomésticos', 'Eletroportáteis', 'Utilidades domésticas', 'Celulares e Smartphones', 'Telefones fixos (aparelhos)', 'Bebidas', 'Bebidas alcoólicas', 'Brinquedos e jogos', 'Games e Jogos', 'Revelação de Fotos', 'Pets Alimentos', 'Pets Produtos e Acessórios', 'Colchões', 'Perfumarias', 'Livros', 'Material Escolar e Escritórios', 'Corpo e Banho', 'Higiene e limpeza doméstica', 'Óculos, Lentes e Acessórios', 'Suplementos Alimentares', 'Acessórios para Bebê', 'Artigos para bebê', 'Chuveiros e Aquecedores', 'Instrumentos musicais', 'Acessórios para Motos', 'Pneus', 'Bomboniere', 'Mercearia', 'Matinais', 'Móveis Modulados', 'Móveis em Geral', 'Calçados Femininos', 'Calçados Masculinos', 'Alimentos Diet e Light', 'Equipamentos de Beleza e Estética', 'Corpo e Banho Infantil', 'Troca de Fraldas', 'Maquiagem', 'Mãos e Pés', 'Higiene Bucal', 'Cabelos', 'Calçados Infantis', 'Táxi']"
RJ-kDHodCLZL-yqy,2022-04-01,Entrega não efetuada,Osasco,SP,,False,"Bom dia , recentemente fiz uma compra e não recebi , fiz reclamação e eles me reembolso vale compras,  agora fui e gastei 1000 reias e os produtos deram como entregue de novo sendo que eu não estou recebendo já e segunda vez que isso acontece em menos de uma semana. ",complaint,0,COMPLAINT,RJ-kDHodCLZL-yqy,Dafiti.com.br,dafiti,http://www.dafiti.com.br,"['Relógios', 'Acessórios de Vestuário', 'Bolsas e Malas', 'Perfumarias', 'Corpo e Banho', 'Suplementos Alimentares', 'Moda Infantil', 'Moda Masculina', 'Moda Feminina', 'Equipamentos de Beleza e Estética', 'Corpo e Banho Infantil', 'Maquiagem', 'Mãos e Pés', 'Cabelos']"
DNc69rf1G3s5Zf2s,2022-04-06,Entrega não efetuada,Osasco,SP,,False,"Olá Igor,
boa tarde!

Conforme nosso contato por telefone agora pouco, referente ao item do seu pedido , confirmamos que você já recebeu.

Peço mais uma vez desculpas pelo ocorrido e qualquer dúvida estou à disposição!



Att, Meirielli
Equipe Dafiti  
Nossos canais de Atendimento: 
E-mail:  https://www.dafiti.com.br/faq/support/
Telefone 11 3053-7500
Horário de funcionamento:
De Segunda a Sexta das 08h às 20h 
Sábado das 08h às 18h, exceto feriados nacionais.",interaction,1,ANSWER,RJ-kDHodCLZL-yqy,Dafiti.com.br,dafiti,http://www.dafiti.com.br,"['Relógios', 'Acessórios de Vestuário', 'Bolsas e Malas', 'Perfumarias', 'Corpo e Banho', 'Suplementos Alimentares', 'Moda Infantil', 'Moda Masculina', 'Moda Feminina', 'Equipamentos de Beleza e Estética', 'Corpo e Banho Infantil', 'Maquiagem', 'Mãos e Pés', 'Cabelos']"
pTMAlLMTDYP9_ncS,2022-03-26,Respostas sem sentido por email,São João do Polêsine,RS,Mau atendimento do prestador de serviço,False,"Abri um ticket sobre o meu treino que aparece diferente no aplicativo e na academia e como isso poderia ser resolvido. Recebi uma resposta falando sobre atualização do cartão para pagamento. Respondi o email perguntando se havia algo errado para ter recebido uma resposta que não tinha nada com o meu problema inicial. Agora recebi uma resposta falando sobre como alterar horários das aulas. 

Existe mesmo alguém respondendo os chamados ou apenas uma resposta automática aleatória?",complaint,0,COMPLAINT,pTMAlLMTDYP9_ncS,Smart Fit,smart-fit,http://www.smartfit.com.br,"['Academias', 'Programas de Fidelidade']"
uCCa5tK1JCmL3o5J,2022-04-04,Respostas sem sentido por email,São João do Polêsine,RS,Mau atendimento do prestador de serviço,False,"Olá João Alexandre boa tarde!

É um prazer atendê-lo 😃.  Não identificamos em nosso qualquer impeditivo para a não atualização do seu treino conosco através do App. Mas não se preocupe, já comunicamos nosso T.I para entendermos se houve alguma falha em nosso aplicativo😉. Te retornaremos em breve.

Mayara - Academia Smart Fit.",interaction,1,ANSWER,pTMAlLMTDYP9_ncS,Smart Fit,smart-fit,http://www.smartfit.com.br,"['Academias', 'Programas de Fidelidade']"
Mc-HpKP6Dt3_dLte,2022-04-05,Meus pontos expirou com data errada e até hoje não recebi de volta,Bauru,SP,Pontos expirou com data errada,False,"Emiti minhas passagens de São Paulo para Miami e por motivo de saúde não consegui viajar, entrei em contato com a Latam e cancelei as passagens e os pontos voltaram para minha conta, mas parte dos pontos voltou com expiração errada, todos voltaram com expiração para 2023 e 151.651 pontos com expiração errada para mês 03/2022.

Estou entrando em contato todas as semanas, já tenho mais de 10 protocolos de ligação e o SAC sempre fala que a Latam vai entrar em contato comigo e ninguém entra, nem por email, nem por telefone.

A atendente falou para eu não me preocupar que meus pontos que expiraram vai voltar para minha conta com a expiração correta que é 2023, mas até agora nada.

Vou aguardar 48h um retorno do Latam com a solução do meu problema, caso contrário, vou toda semana fazer uma nova reclamação aqui no Reclame e passar esse caso para meu Advogado.

Já me desgastei com essa empresa, não indico para ninguém voar com a LATAM",complaint,0,COMPLAINT,Mc-HpKP6Dt3_dLte,LATAM Airlines - TAM,latam-airlines-tam,http://www.tam.com.br,['Companhias Aéreas']
PBqc0pz53reJAVJx,2022-04-06,Meus pontos expirou com data errada e até hoje não recebi de volta,Bauru,SP,Pontos expirou com data errada,False,"Olá Leonardo,  



Informamos que foi enviada uma resposta ao seu e-mail.  



Para futuros contatos, colocamos à disposição o Fale com a Gente, serviço de atendimento ao Cliente da LATAM,  pelo telefone 0800-0123200 (de 2ª. a 2ª. feira, 24h por dia), pelo site www.latam.com ou pelo fax 0800-123900.   



Atenciosamente, 

Fale com a Gente 

LATAM Airlines Group",interaction,1,ANSWER,Mc-HpKP6Dt3_dLte,LATAM Airlines - TAM,latam-airlines-tam,http://www.tam.com.br,['Companhias Aéreas']
653xyly5LAuTrh8P,2022-04-06,Meus pontos expirou com data errada e até hoje não recebi de volta,Bauru,SP,Pontos expirou com data errada,False,"Ainda nao foi resolvido o meu caso, aguardo os pontos que VENCEU, segundo a atendente do SAC informou que mesmo com os pontos expirados para eu não me preocupar que os pontos iria voltar com outra data de expiração. Estou no aguardo.

Lembrando que meu chamado das reclamações eu tenho protocolo a mais de 1 mês e somente agora vocês deram um retorno p mim. Fico no aguardo dos pontos em minha conta caso contrário vou Processar a empresa, tenho ligação gravada na minha empresa com as atendentes do SAC da LATAM.

Espero que a LATAM resolva esse caso amigavelmente e que cumpra o que foi falado nos áudios comigo.",interaction,2,REPLY,Mc-HpKP6Dt3_dLte,LATAM Airlines - TAM,latam-airlines-tam,http://www.tam.com.br,['Companhias Aéreas']
btidnX5lIBMAvTT4,2022-03-28,CANCELAMENTO,Osasco,SP,Cobrança indevida,False,"Tinha o sem parar pelo cartão de credito levaram minha bolsa e o cartão de credito fiz o boletim e pedir cancelamento porém tinha credito no meu sem parar esqueci completamente, porque quase não utilizo quando veio a cobrança sendo que tinha um valor de 100,00 pelo cartão de credito foi gerando tarifas e foi utilizado até chegar a cobrança sei que cancelei em novembro quando chegou em março estava devendo pedi o cancelamento paguei o que estava em aberto, e pra minha surpresa estão me cobrando novamente já enviei esse boleto por email ja informei e não aguento mais na época o valor do boleto pago R$  24,30 12/03/2019 pago pelo banco BRADESCO  boleto do Santander por favor me ajude a resolver da melhor  forma.",complaint,0,COMPLAINT,btidnX5lIBMAvTT4,Sem Parar,sem-parar,http://www.semparar.com.br,['Pedagiamento eletrônico']
EolPJQraVM8YD1pS,2022-03-29,CANCELAMENTO,Osasco,SP,Cobrança indevida,False,"Olá, Sulamita, bom dia! 

Eu sou a Mariluce, responsável pelo seu atendimento no Reclame Aqui. Primeiramente, quero expressar o quanto sentimos pelo que aconteceu. Sinceramente não era o que gostaríamos que você tivesse vivenciado. 

Nós levamos muito a sério o feedback dos nossos clientes, por isso li todos os detalhes do seu relato e busquei entender o que estava ocorrendo aqui do nosso lado.

Após analise do seu relato, solicitei o cancelamento dos valores em aberto, porém, o prazo para a baixa do titulo é de até 5 dias úteis em sistema. 

Dessa forma espero ter ajudado. Dúvidas, estou à disposição. No entanto, caso se sinta confortável em avaliar o meu atendimento desde já agradeço a gentileza. 

Atenciosamente
Equipe Sem Parar.",interaction,1,ANSWER,btidnX5lIBMAvTT4,Sem Parar,sem-parar,http://www.semparar.com.br,['Pedagiamento eletrônico']
DypyYNmCEhqyog4O,2022-03-23,Produto ,Rio Verde,GO,Não faz o envio ,False,Comprei e o vendedor não envia meu produto e não me responde ,complaint,0,COMPLAINT,DypyYNmCEhqyog4O,Enjoei,enjoei,http://www.enjoei.com.br,"['Anúncios e Classificados', 'Sites e portais']"
3XncXjIVqPD6SP_4,2022-03-23,Produto ,Rio Verde,GO,Não faz o envio ,False,"Oi, Caroline. Tudo bem?
Esperamos que sim!

Vimos por aqui que o vendedor acabou desistindo da venda. Sentimos muito por isso!
Por gerar esta expectativa de entrega ao comprador, quando ele cancela, recebe punições em próximas vendas. 

Esperamos que este acontecimento não abale seu relacionamento com o site e dê oportunidade para ver mais opções na plataforma.

Já solicitamos o seu estorno e ele será aprovado em até 4 dias úteis. 
Após a aprovação, o valor será encaminhado para sua administradora de cartão e poderá ser lançado em sua fatura em até 2 (duas) faturas. Esse procedimento é de responsabilidade da administradora do cartão utilizado e depende de uma combinação de datas como: o dia da compra, o dia do fechamento da fatura e o dia da autorização do estorno. 

Caso você não identifique a devolução dos valores em sua fatura mesmo após o prazo máximo de 60 dias, entre em contato com a sua operadora de cartão. 

Espero que tenha ficado esclarecido. 

Em caso de dúvidas estou à disposição, mas você também pode entrar em contato com a nossa Central: www.enjoei.com.br/ajuda. 

William,
Time Enjoei.",interaction,1,ANSWER,DypyYNmCEhqyog4O,Enjoei,enjoei,http://www.enjoei.com.br,"['Anúncios e Classificados', 'Sites e portais']"
n9xKIyK39hCehFQS,2022-03-28,&quot; Compra não efetivada e Lançada no Cartão &quot;,São Paulo,SP,Estorno do valor pago,False,"Bom Dia,

Fiz o pedido de um produto que demanda apenas a geração/envio de um código eletrônico e Submarino lançou a cobrança na fatura, porém o status era sempre de que estava aguardando o pagamento.
Como a compra que realizei é de algo dinâmico e rápido e mediante a demora da &quot;aprovação&quot;, liguei para realizar o cancelamento pois não poderia mais esperar o código.
No momento da minha ligação reclamei o status de aguardando a aprovação da operadora do cartão, pois eu disse que o cartão já tinha lançado o valor na fatura, e a resposta que eu obtive é que não se tratava de uma aprovação, e sim uma reserva, o que na verdade é uma grande mentira, pois eu cancelei a compra tem mais de duas semanas e a cobrança ainda estão no meu cartão não tendo sido ainda realizado o estorno!
Um site desse tamanho não pode trabalhar com inverdades para ganhar tempo! Compra em analise não é compra que já foi cobrado! Revejam seus conceitos de status, se não tem a capacidade de atender e tentam ganhar tempo, pensem em outra desculpa!
Sejam honestos e realizem rapidamente o estorno do valor!
Não compro mais nesse site!
Meu pedido é  03-536573613

Sem mais, 
03-536573613",complaint,0,COMPLAINT,n9xKIyK39hCehFQS,Submarino Marketplace,submarino-marketplace,http://www.submarino.com.br,"['Marketplace', 'Eletroeletrônicos', 'Celulares e Smartphones', 'Informática', 'Livros', 'Eletrodomésticos', 'Acessórios para Celulares, Tablets e Computadores', 'Utilidades domésticas']"
DXpg1p0fFlP6zYsp,2022-03-28,&quot; Compra não efetivada e Lançada no Cartão &quot;,São Paulo,SP,Estorno do valor pago,False,"Olá Alessandro 

Boa tarde, tudo bem? Espero que sim!

É um enorme prazer tê-lo como cliente.

Em nome da Submarino.com lamentamos pelo ocorrido. Informo que houve cobrança pois a compra foi cancelada após a aprovação de pagamento, seu reembolso foi liberado no dia 17/03 no valor de R$ 1**,*0, você conseguirá visualizar o valor do estorno de uma a duas faturas dependendo da data de fechamento da administradora do cartão de crédito.

Enviamos todas as informações necessárias por mensagem privada. Pedimos que verifique, e caso não encontre olhe no spam. Pois informamos sobre o procedimento.

Ah! Se precisar de qualquer ajuda, não hesite em nos procurar. Conte com a gente.

Esperamos continuar com a sua confiança e preferência.

Atenciosamente,
Raquel Mendes",interaction,1,ANSWER,n9xKIyK39hCehFQS,Submarino Marketplace,submarino-marketplace,http://www.submarino.com.br,"['Marketplace', 'Eletroeletrônicos', 'Celulares e Smartphones', 'Informática', 'Livros', 'Eletrodomésticos', 'Acessórios para Celulares, Tablets e Computadores', 'Utilidades domésticas']"
